doc_id,message,Category,file_name
1064,00567.9a792928197fff7a7a38aee412bf4a07,1,1064
1065,00568.9099cfcce869f4ecf337fc666f04c11d,1,1065
1066,00569.369bb86b7ae4572b2eba48e0b8daf0ea,1,1066
1067,00570.cc1a4d6cf41350cf10e2b588dacb2dff,1,1067
1068,00571.55308502c471ca21f3ce1aa0782fdba6,1,1068
1069,00572.4657e353354321dfd7c39c6a07a90452,1,1069
1070,00573.f33cc9f9253eda8eceaa7ace8f1a0f50,1,1070
1071,00574.66c2cbfe0151a4a658cec4e67d6cab14,1,1071
1072,00575.cbefce767b904bb435fd9162d7165e9e,1,1072
1073,00576.0debec20687a7f7f2b58995db7604023,1,1073
1074,00577.0b1933615cd59d8348c899158d25f252,1,1074
1075,00578.c65d716f2fe3db8abc5deb3cbc35029c,1,1075
1076,00579.d94454f0e596c00bf22ce1f315427143,1,1076
1077,00580.c3b23134b4767f5e796d0df997fede33,1,1077
1078,00581.aacb2f971955bb5688c298776996bd64,1,1078
1079,00582.2db3b12f1cbf87ef3a64d26c35561a5b,1,1079
1080,00583.b780ea187746d4722e9a684fe34f0cc9,1,1080
1081,00584.0f2dbef1c4238beb69443e0273484d76,1,1081
1082,00585.0cc56d33bcfde91ab75bf202e4684c4a,1,1082
1083,00586.6ffe1b192d01dc82c33e866ddabd2a79,1,1083
1084,00587.582e355efbb36f9a0d55997e093626ba,1,1084
1085,00588.44b644374b89ba4885f91f0ed836e622,1,1085
1086,00589.0dd634d12e5f4538e6fe74841ee0b603,1,1086
1087,00590.7a27fe75bf73486c1c1913f87aaddb4d,1,1087
1088,00591.962cc31322a42abd7ca205b62c56438e,1,1088
1089,00592.8da31ade2e259569f9741cca3d98d952,1,1089
1090,00593.b0c2ee36cf966faf1b5239df81ec1f8d,1,1090
1091,00594.3381bb07fec959ae2285b219cc18eb62,1,1091
1092,00595.11ff52fbcc4dfc5ddd499c27746b2c8b,1,1092
1093,00596.8be778a774ce76c30a7a42a07979bdbe,1,1093
1094,00597.77c914c24bd38a4cfa7ef06aae438d17,1,1094
1095,00598.55751466eb0cbc307da570a603daa3d6,1,1095
1096,00599.d6d6a2edd58fa7dd6b18787e9867984b,1,1096
1097,00600.d113e8e0ac2d8d42f500f4faef61061b,1,1097
1098,00602.8b839b13833d7ca3abd6f6179ccc0286,1,1098
1099,00603.c76054a8ff1b75fb722602e567d2e7e1,1,1099
1100,00604.3dcf5f835dacff5d4a32a24eba31cbd2,1,1100
1101,00605.8a2e83e442d0052a2b2e9cff1ef0793c,1,1101
1102,00606.f078f6f48ae2e41f553882449f2aa613,1,1102
1103,00607.b5726a2ac74956ab9af0901379cdca5c,1,1103
1104,00608.bf7d77ef4f28552278f78a5aef71f0cf,1,1104
1105,00609.4dfe7912017772587dc62fecc3cf6553,1,1105
1106,00610.d78eda68ed03fa6890077bd4b805e16d,1,1106
1107,00611.58f9a1db64c83da2bfd3b1acf8d38338,1,1107
1108,00612.cd362b97ee34d41e72a66ed5199dd62e,1,1108
1109,00613.047cf0bcc74950bd9e1eaf8d336c385c,1,1109
1110,00614.974cdf353242f9286fbcc34673d9f28a,1,1110
1111,00615.e47bff6118d4ff6d98581fa6f40ab871,1,1111
1112,00616.1e86f2d3478f10a3a413844bba74f450,1,1112
1113,00617.f2097d6448725c371fd5f4154184ad3c,1,1113
1114,00618.3407355607b3c336ddee20b1435abf01,1,1114
1115,00619.8b327d9ed6741fb05ac4a180a5f776c6,1,1115
1116,00620.488299bafd542cdfa1a1fb98f00e6441,1,1116
1117,00621.170007c3357c44b6a794ea3f6ee0ac73,1,1117
1118,00622.7c8edc50203f6a2dc87e97e9eefddce7,1,1118
1119,00623.f80874598b1a22fbaa5d979d14d8ca2e,1,1119
1120,00624.ac49070506c194c1fad5953ccd32731b,1,1120
1121,00625.e5b3f8bf55addb5884293af0826a7b33,1,1121
1122,00626.68be744b78b4378b5cbe8eb68f8a76e3,1,1122
1123,00627.4e9619c454da17a27d4a66c87583dd49,1,1123
1124,00628.c8b4109860178c05436e1e855ba2e9bf,1,1124
1125,00629.5feadfcb7530c08a54c98178600b2f70,1,1125
1126,00630.ece73cd5ba46bf19ac2ceb9d7e21cea1,1,1126
1127,00631.5b4f290bc474889ff457b314996553b1,1,1127
1128,00632.f90d0f620d4a4c4976e1c5884333f329,1,1128
1129,00633.60e6bd78b497893f8b33650bd1c2c0b0,1,1129
1130,00634.c37efb809c3c54c2d9661063e7b72f5b,1,1130
1131,00635.f144125beb9621e7a73d1a2eadce7e06,1,1131
1132,00636.ebef15c1828cb8d8bfc0e8b0ae5505c8,1,1132
1133,00637.29a22c81a2a36a70c4a9d9ec2c1a2844,1,1133
1134,00638.ae5006a001e88e8cd956b7a142e41984,1,1134
1135,00639.d528429f61fab2c81e093851be84a31d,1,1135
1136,00640.564b03520087bb4595384ae024ceb929,1,1136
1137,00641.b3c1c440f7940c86ab5d1e4f9fa3518b,1,1137
1138,00642.f213f657ab630999a8d34c26060d79fc,1,1138
1139,00643.d177c04238b4299813b7d8cca9fb2f18,1,1139
1140,00644.0f0a6c387d64887571426d7e28367947,1,1140
1141,00645.dd7d8ec1eb687c5966c516b720fcc3d5,1,1141
1142,00646.c04903867557fb7a1fefb25c08cdc112,1,1142
1143,00647.b0b1e3fce3450265e0e307a459ec4da6,1,1143
1144,00648.fa4e260a3fadd4ddb60a9ce8c3d7dd36,1,1144
1145,00649.f2906445faa39d4fa49b944a6729eef9,1,1145
1146,00650.f2fae77b8a66055149c5b899e9815c2a,1,1146
1147,00651.91e7858a180e7fa136c544c56e525b60,1,1147
1148,00652.b8c5d053737017caa4c2d29c4e690573,1,1148
1149,00653.dcb006e0c0aaa7aa3e5bd7cb3d444f23,1,1149
1150,00654.65f25e01ad743dc13b1aaa366ffc6868,1,1150
1151,00655.db3781e31126e0d5dc09de092da8a2f0,1,1151
1152,00656.01241a0a9af570787841694e9781a5b6,1,1152
1153,00657.7e326e955029c898a6ddf27e3c79cdf0,1,1153
1154,00658.2324b3351e766248275bace98fd3c7b3,1,1154
1155,00659.668ba8daca71e86de0ee5e412b177015,1,1155
1156,00660.549ceaa9ca634dcdd5b6b86af193d3f1,1,1156
1157,00661.770f57d3856c84420410ee98751340f2,1,1157
1158,00662.58b714e07ae476b3d66fc7ff828a066e,1,1158
1159,00663.4baa9521293a04306b038be1f65d4471,1,1159
1160,00664.c4f198903588cdc4af385772bb580d90,1,1160
1161,00665.86f20f73c5ac6205b5b79f3877638ee5,1,1161
1162,00666.5461a90607998eba2c7d16b38b873ec1,1,1162
1163,00667.6bf743b1b5bdfe9340d438c0661e4bff,1,1163
1164,00668.a28b3329f4c8fe4b0761a214362ed3f9,1,1164
1165,00669.790cde659c7d18535eb46cfa4398458d,1,1165
1166,00670.a3175dd0b4a1e1a26822c5fee6d6837b,1,1166
1167,00671.2f0813fb11358b8355a6202a8e7082e8,1,1167
1168,00672.d6ee6301b06bfa5afedd54a1bdd08abe,1,1168
1169,00673.89b0df1a8a6e1a95c48f1f63e48648f4,1,1169
1170,00674.e67bea8d6a30cd45e1efc5bc5dbf8b57,1,1170
1171,00675.233738762477d382d3954e043f866842,1,1171
1172,00676.db7b2b22e127c1a69e369bc62f7fcedb,1,1172
1173,00677.e0d5d8da6dcaeba7ba6e2cff4569c72f,1,1173
1174,00678.7c54f6e0fac3e7d26a9513d2c60e2b98,1,1174
1175,00679.a0ad2b887acad77749720b6004a17f13,1,1175
1176,00680.e8df67f239cb166c5a8a78401eeeb1ba,1,1176
1177,00681.7a1b4ce11890cd701aaa16b22fc9bb38,1,1177
1178,00682.0160e510bf19faa60f78d415d4b9a3ee,1,1178
1179,00683.41038a20d4763e8042a811a03612bae4,1,1179
1180,00684.ac796b7588e9ca61a66ccbca7a90a796,1,1180
1181,00685.1371a47585f33a9b808d68b024c7101b,1,1181
1182,00686.6dfe6229007c1215d41277fa66f80e66,1,1182
1183,00687.52860b94e6aec19d0286673d705facfe,1,1183
1184,00688.9a0a9490593c7e2c9500d06bb9386819,1,1184
1185,00689.bc5bea61b7d13a69aba26169afe99d1e,1,1185
1186,00690.5dd358321ab2f5139ccf636223251d1f,1,1186
1187,00691.3fc62f976ac2502a426d132d165dde1c,1,1187
1188,00692.e886bd6ece727e1c1fdbae4dc4b60bb5,1,1188
1189,00693.6afadd2f5d9b7fd80f4e710589b4187c,1,1189
1190,00694.3aca5f2a3d0d2ccbc47ef868eb051abd,1,1190
1191,00695.f79afe1f94217d0a2e6f983caf011b49,1,1191
1192,00696.91e6adc3241e8ea45f9d9670ad74df0e,1,1192
1193,00697.2d221d167d2814a6a6bc7a74b65bcb0e,1,1193
1194,00698.d754f7a62c2f8ce3f331e59ee0978205,1,1194
1195,00699.46c52d8e3b9db13ea2e9816f1c919961,1,1195
1196,00700.e9dbef7f0ce0dadccc9050b5e3a5709b,1,1196
1197,00701.ea27d8eea96c7d361ea78613d0a3c481,1,1197
1198,00702.ac95bc3f1e8943dd03fc78bebc0925ac,1,1198
1199,00703.9fd09a1270c8dab92ec5802e917178aa,1,1199
1200,00704.30306e2e506ca198fe8dea2b3c11346a,1,1200
1201,00705.df125edb37f19c87784942c7b2b164a1,1,1201
1202,00706.5116018237368c3633823b2d24f8ac86,1,1202
1203,00707.c863801ca5be49e90ee68ab449ba5a84,1,1203
1204,00708.89f1f9108884517148fdbd744e18ec1e,1,1204
1205,00709.59ca382f87c5eacb934430e28cd98d98,1,1205
1206,00710.64d9eb4c4a7b8c33ebcdb279e0c96d05,1,1206
1207,00711.75e5cd5b1ad023e0b50175e4dc5c781e,1,1207
1208,00712.8c3eca8af0dc686116aa7ea07fe3fa8f,1,1208
1209,00713.8d1b1c5afc226377ec951564ad402b9c,1,1209
1210,00714.cd13d8db12cc1f661d6b2eb6fcbb5156,1,1210
1211,00715.ba1f144e98b423e35e3a61d464274732,1,1211
1212,00716.125a0992aa9fd11f5e7a8fa5a93a048e,1,1212
1213,00717.835c303709346693354e01b242ff22da,1,1213
1214,00718.2495a50c4eab3755f338b5fe589dd52d,1,1214
1215,00719.bf9933750646983c4ae5f98b6f06ec41,1,1215
1216,00720.da36f270fb9706505280338d9c22e80f,1,1216
1217,00721.09d243c9c4da88c5f517003d26196aaa,1,1217
1218,00722.1ec5e1f05520ad5119de960f77f965d1,1,1218
1219,00723.7d2f1e26ae8cbab862459e33db405be1,1,1219
1220,00724.edc5a3ce2ea91fedbf00aa0c30459a87,1,1220
1221,00725.260c7aa4ae8ce594c0c671b2611d313d,1,1221
1222,00726.26fb8f2aeedad636c461a560247d4f46,1,1222
1223,00727.45ac8c0efbb22514a075b99e1c57422e,1,1223
1224,00728.6337ac1dd7bf9fa481c30c7cd01b496c,1,1224
1225,00729.b4b709ee7cb85908bdec0b050a11e518,1,1225
1226,00730.0082840b49157df044b094b1a0461063,1,1226
1227,00731.f62550b637d55a42158889ef47fcab7e,1,1227
1228,00732.bc344aaabb0aae7f3e1600f2d72c2232,1,1228
1229,00733.095d8b33e938efa091f1771c622986c9,1,1229
1230,00734.0c1975b8c2b17fd6c665827706f89eaf,1,1230
1231,00735.474fd4bc103225c72fd82d88bba48e56,1,1231
1232,00736.5bbe6ad663aa598a1b4a6d2d5f3ff0cc,1,1232
1233,00737.af5f503fe444ae773bfeb4652d122349,1,1233
1234,00738.10deb784a63c0bdc5e78b019720f3e9f,1,1234
1235,00739.150e80f7508e247fa15d43697e80ed30,1,1235
1236,00740.ce4777381c2bc6bee30bef6bd274233f,1,1236
1237,00741.00c61b5577b6fa232434c2ae62d52394,1,1237
1238,00742.2700b00dc2dcc121ee0a1322040de188,1,1238
1239,00743.7889a6b188891a33c088f3d29d48251a,1,1239
1240,00744.87dbfd6aeffb9dac274a89aa3df7e768,1,1240
1241,00745.a0f2c78f1a75fe880532f0c432aa12d2,1,1241
1242,00746.f0fce8c4c17e53a0fe837a8c6cfe03c6,1,1242
1243,00747.801e88bae96047fb00593129ad02fdca,1,1243
1244,00748.2b1fcd8621caf857e9ec0b08555ae5db,1,1244
1245,00749.9887b1d7cb21083c777b0623cfdb02af,1,1245
1246,00750.dfc392478300e11189d61d29bed9cecc,1,1246
1247,00751.3158a29a29997cc16a69497399d90ca2,1,1247
1248,00752.c0892cd4ffff618e689dec28f2f4695e,1,1248
1249,00753.c3032ff8329006ec6b39b6c821185b1c,1,1249
1250,00754.9922dfbaee98abc6e1a3a00909a8d24e,1,1250
1251,00755.4280e5603d66801661cbd0fe0b33eec8,1,1251
1252,00756.b68f9bcfd782a01a2ece132eccdcbbe9,1,1252
1253,00757.c2da75286819a139e27438ca5c5ba762,1,1253
1254,00758.13f37fcfbc515a7f7de269852fb7b842,1,1254
1255,00759.23e678ecd735ad618ad151d311c81070,1,1255
1256,00760.254b8986f3d7b6cbda1cc7ce16860e6c,1,1256
1257,00761.00d729b279723c9ae9d8f09e171db301,1,1257
1258,00762.e31568dff471c947d42869ae2f8f0779,1,1258
1259,00763.868a503063713b62fd5325513ba29761,1,1259
1260,00764.d81e084a6940b58fa3deabed038a7b9e,1,1260
1261,00765.cfd85d27a812054ddd5ee1fc7d881557,1,1261
1262,00766.ff1f266127aebe1fd285b9a211f34723,1,1262
1263,00767.6dc9c38495942ab7a08e9317d14eb77e,1,1263
1264,00768.9900419b1120aac5256e7b1ba0de2b1f,1,1264
1265,00769.b4477686a6ab2b52370e3f671ce9a016,1,1265
1266,00770.d68f06d3996c8876e17a45b3ec3a89b5,1,1266
1267,00771.e33fd0de6b6c763a697a4fba307091d0,1,1267
1268,00772.deb64399accba9b54b5f10ae57c7bbb5,1,1268
1269,00773.1ef75674804a6206f957afddcb5ed0c1,1,1269
1270,00774.bb00990ae11efeabd677cc2935f2281f,1,1270
1271,00775.f83fab6722ac0be1f4231f8fb3845007,1,1271
1272,00776.22f3f3942932c3d3b6e254bcab9673d1,1,1272
1273,00777.284d3dc66b4f1bdedb5a5eba41d18d14,1,1273
1274,00778.90e72cda6e62435fc03e4d91bbf78ca9,1,1274
1275,00779.cfeedd9839de273525bae85b56ebf146,1,1275
1276,00780.9bba1736be4e930c0cb2dbc9e6cd1222,1,1276
1277,00781.8657bfadc87dd7fbcb174982f2c9d34e,1,1277
1278,00782.1a0cff70694be0ab6f02dbee8b5b482e,1,1278
1279,00783.a1d194b912e784ca6c4068b14791180f,1,1279
1280,00784.daac746f35f3bc27817777fa48673781,1,1280
1281,00785.262ba178488e58bbea695befb45b05e2,1,1281
1282,00786.9b3de440d6969c3b911fc3ece3e155d2,1,1282
1283,00787.6ac0d6fe5aa9e89ee18e98ed8a556895,1,1283
1284,00788.b98a23c07d59156d172683fc29b80661,1,1284
1285,00789.ffe4e3c5dc50f5a9ac33a653b5f8b566,1,1285
1286,00790.365798c56fbfc98b2c8e4cbce0417999,1,1286
1287,00791.68d57323ce71a6f706248a709363e9a8,1,1287
1288,00792.7889a6082d13a885efadbd5c3576e15a,1,1288
1289,00793.f081690dc64c0e3bbe8c7198e9caaffc,1,1289
1290,00794.5e45ec5eb133c2c960f54bf7e4822f77,1,1290
1291,00795.61fe820f7755e4b4e66e715ea667b338,1,1291
1292,00796.1f29c490fd2bd8581d19e3e193978a3d,1,1292
1293,00797.de032e70954eb1194f15870abc0f01a4,1,1293
1294,00798.f4f637b8f59ad0e9f154f137b64dd5bf,1,1294
1295,00799.23a850930770d537479280490fa6a412,1,1295
1296,00800.770c5025e1f05a52d805d04cbc74252f,1,1296
1297,00801.00fc164b0d3eabfded6c0dc24050dbb1,1,1297
1298,00802.0812cab595172a326e8808357b98fcc5,1,1298
1299,00803.2090e821380533ec5541d61fdbdac8e8,1,1299
1300,00804.57b0c0216c40c2b3bb2743a8cb05f2d6,1,1300
1301,00805.af972b92b6ba79eb4d44ff76835ebd89,1,1301
1302,00806.0595ba2c9bfae214645880fe39e17f4e,1,1302
1303,00807.8abdd26ba778758f5e46b84a54ac62f4,1,1303
1304,00808.c072069806eb82f9aaf8d21d39789ea6,1,1304
1305,00809.b657c1ead5a2b2307e3a887b19b9ce91,1,1305
1306,00810.bceaa748f9cee012c466212d8a608acf,1,1306
1307,00811.1a510ce29a20ec57048d6b29d0056d57,1,1307
1308,00812.275141f8033735b80bdca7c9dcabc8ad,1,1308
1309,00813.33bf420f192b90e27c45d3053ecbc6d4,1,1309
1310,00814.6b37fa2239e8c84e2237c4b156e16d81,1,1310
1311,00815.a94675622ac65f9a21ab1b83cc869ee6,1,1311
1312,00816.a4d225bcdd61ba45407b9617397c82c0,1,1312
1313,00817.446795af3e79a13e7c3aa784573bcaa0,1,1313
1314,00818.3939063d91d49a0c8e7d01efb2fb95a1,1,1314
1315,00819.00de24076c1599b80c13f1e028094b6c,1,1315
1316,00820.bc04797ff065e0ddf83cf6f61697f4fe,1,1316
1317,00821.b64c27e913e301f038ebfaa433f16f35,1,1317
1318,00822.582f541f39bb9e92cb1262875d3a9fca,1,1318
1319,00823.3d9f1b6009bf0700ee956641cc6077a4,1,1319
1320,00824.eec96f74d95afedbe574498808d29395,1,1320
1321,00825.decb3677f0081756d55f12d70b59a4e4,1,1321
1322,00826.01ebf3d0e89c1cec3528f9c0950b63d1,1,1322
1323,00827.99370713a3e1c24d8b74d499040928b3,1,1323
1324,00828.530a94ab225feb3c5e5a559f51f6eea2,1,1324
1325,00829.afe2abb0aa5184c633944ac2859f10c9,1,1325
1326,00830.079ed7d24f78024e023b82417a6fe2ca,1,1326
1327,00831.630c53b642a54592bd4fb097ba4e88b0,1,1327
1328,00832.0d3ac1ac07d86394e068a3b84782ca4c,1,1328
1329,00833.7af1bc506099884c6171be0d846cc292,1,1329
1330,00834.34db0196aab30fd0883426467c18ed5c,1,1330
1331,00835.a6e29a3e3680377daea929a8ce0b0814,1,1331
1332,00836.2de57b8c930cb4970fbc646ed4c857e8,1,1332
1333,00837.cd8b2390b71566631221ad3660b835e9,1,1333
1334,00838.a9f6a5bc71c83bd73764f3945b5b9074,1,1334
1335,00839.35a9240a97695fd8ef777c6a1ccd3b18,1,1335
1336,00840.819e7f38c3eced79f5e956fd95103957,1,1336
1337,00841.1daced0eafff035e9fb8aa9f58e6bcce,1,1337
1338,00842.bd26298437dec2f1d09fd757afbcb13f,1,1338
1339,00843.92ef4b70e051724249f825731dfc456a,1,1339
1340,00844.83d47c6cf6ac8af6fbb171cf4fa6b109,1,1340
1341,00845.50e08b3f38d440f61b858415e012a9bb,1,1341
1342,00846.ed1959ae9b519ac6b944875b47497731,1,1342
1343,00847.66519123491302ba0e634d5c69644e3d,1,1343
1344,00848.1fe2e3c6535ebd22e457a3de8e5508b9,1,1344
1345,00849.a1bd18d80b0531de33b9e83cd14f79f2,1,1345
1346,00850.f57827e297da1c01fe028cfc01e20361,1,1346
1347,00851.dc5452f80ba0bb8481dfc48f70380c4d,1,1347
1348,00852.82d02cfb0bf0d41ac2884dcf11efd224,1,1348
1349,00853.ee1fe2f2d16e8b27be79a670b8597252,1,1349
1350,00854.67c918e6654e70a0ed955afdf1ad81ed,1,1350
1351,00855.0d1b1b55419a3c35f19b7c35ea9a46b7,1,1351
1352,00856.fae2faa8ad9dffc157f5f17e5be0f057,1,1352
1353,00857.fa8ec422479af911a9a9f69c39b7a96f,1,1353
1354,00858.86651f55da5fa60fa633876354e0aead,1,1354
1355,00859.9d4f4626b7bcd9d24e20667bf0f22b24,1,1355
1356,00860.f1651a6a5f33bafe34e23afeacf85eb1,1,1356
1357,00861.e8b94fc9514d2d2cbb541b01e2dda726,1,1357
1358,00862.d930739c4303f999fe161ddb0e14f4a5,1,1358
1359,00863.21d7abedcd9baef5741247adc3b50717,1,1359
1360,00864.26b74488b46463e16a5fa0f521786a48,1,1360
1361,00865.5021e39ed3259477237997ff88595997,1,1361
1362,00866.75636e43a97c4a778325383ae5bb3e6e,1,1362
1363,00867.837631a8172cf448af7e15d4bedba95e,1,1363
1364,00868.76cd0137b596a4e0c0e3ae3e416479aa,1,1364
1365,00869.f81e5e18fca8debeb53ec8581e902987,1,1365
1366,00870.ecbb85c7b91446c971762de0b9735b4d,1,1366
1367,00871.48d32184662134852f20566c47c217f2,1,1367
1368,00872.f50d5fd1a37e535e0a0adb223ef40f36,1,1368
1369,00873.9aafc086e6f619ccaaed6b3ddb68b013,1,1369
1370,00874.5a8822c0bc7366b22f3c99c0e6dd058a,1,1370
1371,00875.535ae4621326594a8c9edbc33c06b408,1,1371
1372,00876.f61ec69c2872eb398ba3860a13a17b15,1,1372
1373,00877.98d4bfaa6f6c0a303d80544b39d7dc66,1,1373
1374,00878.47676ab279418e3e1ef3f5948eda4f66,1,1374
1375,00879.ef1461ca38091f6d494c58d09b0627f0,1,1375
1376,00880.f1a18307c9d2a5ccf7a7a2318bdb0509,1,1376
1377,00881.ec61388b6f9f09b285950e2f11aec158,1,1377
1378,00882.28bbc4ccfb80f32d4fe7df3ab77afb41,1,1378
1379,00883.a154f7c7619d620a00deb7da892ca4ce,1,1379
1380,00884.2fef7c7ca7dc3fadaa84d7bbfddd6324,1,1380
1381,00885.6f8bc5aec58114e2d8ae91f3d1b464fc,1,1381
1382,00886.9bd2063c3d984a66958a6195ffb97849,1,1382
1383,00887.7a8cc64a563c42af29184459e6c1a97f,1,1383
1384,00888.6219edfbe560d4320b9d2e87fe92b639,1,1384
1385,00889.272969152a8ce2d6ece155571e862683,1,1385
1386,00890.3996b985f81cb29cba9dfda9844c47e2,1,1386
1387,00891.730d12d96dcfa7812a51d12d9a3b6a1c,1,1387
1388,00892.98aff9f92339cedef0ce0b9bade2765f,1,1388
1389,00893.89d5fc38f24e7e2241888c19ec260994,1,1389
1390,00894.f54f07418fc8e677fe0fe5ac60a251ab,1,1390
1391,00895.d7895e10504f34149655062fe20d5174,1,1391
1392,00896.c6f6a4e29a114b9d7d5751e4292520de,1,1392
1393,00897.b95ab214fa940540786f7bb4284b275d,1,1393
1394,00898.8b3fe8deaa79f08133be78fc63e726c9,1,1394
1395,00899.957a4f3be27468470183f978db53c753,1,1395
1396,00900.a5f6355af8a1891e683898c5b549e565,1,1396
1397,00901.95250e8c5c190d1b0320b9e6fe0f5a82,1,1397
1398,00902.5cf0d5b3c8c28418fd5aac308db88a47,1,1398
1399,00903.1b151e48aafed20229a1880c1d558992,1,1399
1400,00904.8f93ecb6172ee1feba7b4248c48b9ef5,1,1400
1401,00905.8dcb590481d3e3c04d03506100c59497,1,1401
1402,00906.bd0b0986deaf717b1f1a689fd950b97c,1,1402
1403,00907.74983d9d0d6ee3c681a48cf893f123b5,1,1403
1404,00908.718f913e615b66df1c33cfb0af8e8885,1,1404
1405,00909.be44baf9966a96b2154b207cc56fe558,1,1405
1406,00910.49da3099938f292733872f1e59c8c460,1,1406
1407,00911.4332049ae6031c5a39ecefdc807961a4,1,1407
1408,00912.8432b3cd988d1ee656321730ce7ca056,1,1408
1409,00913.2c4aa5dfdd0ecb0331c674b73f40e924,1,1409
1410,00914.b4f1e9f517f85e68f8326f3a1525ebc2,1,1410
1411,00915.2f47eee6061e3c631bd51649050b6b02,1,1411
1412,00916.018fdcfbee3a549dc675f169a1243e16,1,1412
1413,00917.8b2f6c25f3f70a6ef94d5f7f9a505c90,1,1413
1414,00918.5674181d00a5130b030a6621ccec0819,1,1414
1415,00919.0b677a6b8d8bff153989d1708850f985,1,1415
1416,00920.1534b1c21a196693709357a2a93cacdd,1,1416
1417,00921.548fb6dd2244c2fe87079df9652ddc2c,1,1417
1418,00922.06a743f9aa0c1d27703342dac65a308b,1,1418
1419,00923.5b3a8bf0da33c8902281667d57657cb3,1,1419
1420,00924.3b34d4e598f24957151e368efcfb069b,1,1420
1421,00925.6ba2770acb214c661a26e54b4d03c119,1,1421
1422,00926.c6a5ef577e62317b785c4511b7f5c94e,1,1422
1423,00927.9505a4791424d2a96af8d75baeaa7f58,1,1423
1424,00928.eb16be370343cac1476fcde9bf0a1f32,1,1424
1425,00929.008a60368b7623f11c7bb95826eb7366,1,1425
1426,00930.4e807b43e671cf853ff61ec4bef6233d,1,1426
1427,00931.7b2a622b02577c92587db22228e6e180,1,1427
1428,00932.346c06844805110e9433969f38effc2a,1,1428
1429,00933.751d91a92c5f2a40baf68615e49b3fc2,1,1429
1430,00934.b37514ad4dc0c555779c813c1ce49e21,1,1430
1431,00935.64a85d481bc17b3b61da7861f9a4d0a3,1,1431
1432,00936.1f06517cffff4360820ff6012b392b93,1,1432
1433,00937.ab1a356a481bf9a59d00fd39d309e33f,1,1433
1434,00938.cdac5333fc78f7128fd8f2905fe4b89b,1,1434
1435,00939.8d335bc76836e51b449de9f6b38aa0f8,1,1435
1436,00940.33bee147237876bc1f28b1bf21b586a0,1,1436
1437,00941.3ad67a2e6c3bc19d2187dd5a98e05c9d,1,1437
1438,00942.657397d701fe92368dd144bec09d7812,1,1438
1439,00943.41b19a950ac03c2df9e33ab75ad595d1,1,1439
1440,00944.fbc64dd9cbcbc201d82256821978f318,1,1440
1441,00945.cd333ea4e3a619e54e63e621e56b324a,1,1441
1442,00946.b2d8cc12ec881dc3ad32998e292ad772,1,1442
1443,00947.e4d80402e902f1ea42cfc539bb279afd,1,1443
1444,00948.674250d39ae9ea6d1c054fd6f7b52cee,1,1444
1445,00949.690398fb3aa163317614dc81757c23ef,1,1445
1446,00950.e81e3e0c71ce03c260550662a5e740c3,1,1446
1447,00951.f7044a1b178dc3dcff44932f840b8805,1,1447
1448,00952.1a3c371c56be9de3bfb258b93af71649,1,1448
1449,00953.906b4905eb02cfb9a093162f3c143252,1,1449
1450,00954.f92e3e1383d3882a4287fb8d6a1b1eb0,1,1450
1451,00955.0e418cf2dca0e0ac90fcaf35f5cedbc3,1,1451
1452,00956.bd15831ffe9661a5395b8ec491a4fed2,1,1452
1453,00957.ffe295aaf7f9759344cc8736461cf238,1,1453
1454,00958.c624269d8005dce3d754defab3a3d691,1,1454
1455,00959.016c91a5c76f15d7f67b01a24645b624,1,1455
1456,00960.ae114c0b717c866b821efe032780a8e5,1,1456
1457,00961.906824c03316794c12a95717d0b817e7,1,1457
1458,00962.452e4bd0724bf1139c9bc4eb9ec0fe43,1,1458
1459,00963.fa300a7faa192b0315a2b2122a97953d,1,1459
1460,00964.59eef46bf356dffc1102aba1dc34f4ca,1,1460
1461,00965.2003cb62905ba569e7599826ed228c94,1,1461
1462,00966.570877c2104eb9779a27bec3f18c7ee3,1,1462
1463,00967.8098170f3b629df0fc0b8324445929c2,1,1463
1464,00968.d86fe0eb3bc78b724306380b63f82073,1,1464
1465,00969.636d340655d05418edc2d1cd2ca05b72,1,1465
1466,00970.4166b8fab10bbf38aa782c311a70ee6b,1,1466
1467,00971.6d8acd89e1b2e699acc6a3443c6d2d6d,1,1467
1468,00972.5290463cd76d76c7dc9e2d2fb88cb8d1,1,1468
1469,00973.ca8a425093e9994271e922f4d60f775c,1,1469
1470,00974.307336f4e396d31c49a3d19a56029420,1,1470
1471,00975.5e2e7c9d8b2c04929ff41e010163e5e8,1,1471
1472,00976.82ecfa404e2e597e113dc0278c5861c2,1,1472
1473,00977.6b7587a392363b73c8312b72b4972c24,1,1473
1474,00978.707d7b7ae170aebe3d5b0fd28c55114e,1,1474
1475,00979.1ddb1d789492c2b6d6a5f1257d927088,1,1475
1476,00980.39382e3a94065f3f8c709e874d8f3827,1,1476
1477,00981.341055ba05d9538a59e3533422bfd212,1,1477
1478,00982.2bd2b529b2df97e4e6c47edc6a272115,1,1478
1479,00983.753f8ed9cf897cce13c3d5358f2d77d4,1,1479
1480,00984.9521bd4c46b37f795efb665266cf5ab5,1,1480
1481,00985.13d06699ecd95078655fa3d24e3b6d03,1,1481
1482,00986.d5cdaddf809832f37d3d0ecd2ea781ff,1,1482
1483,00987.8484b70619c4be1cc4afed570490de26,1,1483
1484,00988.464959d4fcdd919a51e6220a909eb41c,1,1484
